{'Propensity Stratification': (0.005477394163770222, 0.0019729137420654297), 'Direct Difference': (29.36951151488365, 0.0004458427429199219), 'Adjusted Direct': (4.277595555260777, 1.6983845233917236), 'Horvitz-Thompson': (0.007242135313924705, 0.00038886070251464844), 'Doubly Robust': (0.008149597216148472, 1.9115936756134033), 'TMLE': (0.04433658851017411, 4.106478214263916), 'Off-policy': (0.6731811366562745, 1.8775618076324463), 'Double-Double': (0.00414431026636916, 3.7370848655700684), 'Direct Prediction': (0.014026468004669484, 1.9328148365020752), 'FlexTENet': (0.4185947948722074, 9.604712963104248), 'OffsetNet': (0.05655101177579736, 2.8848557472229004), 'TNet': (0.4096100964520626, 4.011205196380615), 'TARNet': (0.10400937424063648, 2.4972355365753174), 'SNet3': (0.08113705885341511, 16.311686754226685), 'DRNet': (0.01269620112475494, 8.21580719947815), 'RANet': (0.11867826494017458, 7.078096389770508), 'PWNet': (0.7580093637447579, 7.684554815292358), 'RNet': (0.8016991282823032, 5.626368999481201), 'XNet': (0.1369912582913027, 9.761705160140991)}
{'Propensity Stratification': (0.013984495944494111, 0.0019083023071289062), 'Direct Difference': (19.297296261383746, 0.0004222393035888672), 'Adjusted Direct': (3.0493428638973366, 2.2674341201782227), 'Horvitz-Thompson': (0.011791465787226289, 0.00036978721618652344), 'Doubly Robust': (0.0028981085395639074, 1.9199655055999756), 'TMLE': (0.02174118036832671, 4.321322917938232), 'Off-policy': (0.49430091363060896, 1.9145123958587646), 'Double-Double': (0.0415608508988526, 3.817929744720459), 'Direct Prediction': (0.007888080229696748, 1.875596046447754), 'FlexTENet': (0.007111018136333841, 14.68641972541809), 'OffsetNet': (0.006748210006418191, 3.252394676208496), 'TNet': (0.005772573659293727, 3.4299862384796143), 'TARNet': (0.00031391793403575774, 2.952836275100708), 'SNet3': (0.5562207054817871, 16.27667546272278), 'DRNet': (0.003743634944544359, 7.133338689804077), 'RANet': (0.02707448466568615, 5.81062126159668), 'PWNet': (0.29845728326837656, 7.431741952896118), 'RNet': (0.035255162737238215, 6.215038776397705), 'XNet': (7.430658344149677e-07, 9.05945634841919)}
{'Propensity Stratification': (0.025612225372406518, 0.0019350051879882812), 'Direct Difference': (67.73891988169268, 0.0004138946533203125), 'Adjusted Direct': (5.742570121613238, 1.6446902751922607), 'Horvitz-Thompson': (0.4548888138194242, 0.00037741661071777344), 'Doubly Robust': (0.12764171864841908, 2.511587619781494), 'TMLE': (0.657099824955262, 3.5506742000579834), 'Off-policy': (0.1806671905920955, 1.8269035816192627), 'Double-Double': (0.12939791327935873, 4.268430709838867), 'Direct Prediction': (0.11550898783987383, 1.9554340839385986), 'FlexTENet': (0.538788460010537, 10.38984751701355), 'OffsetNet': (0.026856699925609715, 4.029924392700195), 'TNet': (1.006880097603056, 4.050074815750122), 'TARNet': (0.8000214669625366, 3.0488178730010986), 'SNet3': (0.06589027364765163, 13.158228158950806), 'DRNet': (0.09210018275161985, 8.302939414978027), 'RANet': (0.1751214276909282, 6.443275451660156), 'PWNet': (0.004234407762291997, 8.730424880981445), 'RNet': (0.023553702674258947, 6.4561240673065186), 'XNet': (0.13912659638809452, 11.038199424743652)}
{'Propensity Stratification': (2.91296461099533, 0.0019099712371826172), 'Direct Difference': (2912.6580895936218, 0.0004169940948486328), 'Adjusted Direct': (51.25560533711207, 1.6592767238616943), 'Horvitz-Thompson': (4.331147714159411, 0.00038170814514160156), 'Doubly Robust': (4.111276522871032, 1.9141912460327148), 'TMLE': (18.35341460324643, 4.162468433380127), 'Off-policy': (0.8751169622242257, 1.8435955047607422), 'Double-Double': (0.44721976966441745, 4.338699102401733), 'Direct Prediction': (12.465092571280119, 1.910534143447876), 'FlexTENet': (94.76212371576898, 6.7655720710754395), 'OffsetNet': (30.247528749867495, 5.653791904449463), 'TNet': (0.5028311704448318, 8.067998170852661), 'TARNet': (48.575159765872144, 3.186573028564453), 'SNet3': (27.337511038606703, 7.600300312042236), 'DRNet': (7.326063630472081, 13.737002611160278), 'RANet': (0.741021555266099, 13.570881128311157), 'PWNet': (88.57728857558487, 13.073816061019897), 'RNet': (11.3195359941492, 8.754908800125122), 'XNet': (5.238211126764614, 14.875574827194214)}
{'Propensity Stratification': (4.082948954677635, 0.001897573471069336), 'Direct Difference': (774.7620383630589, 0.0004112720489501953), 'Adjusted Direct': (5.627870764120092, 1.6407642364501953), 'Horvitz-Thompson': (0.02805499043453415, 0.0003876686096191406), 'Doubly Robust': (0.12103700205303881, 1.9376418590545654), 'TMLE': (2.142339580889984, 4.186704874038696), 'Off-policy': (0.667589370748041, 1.834888219833374), 'Double-Double': (0.49816157862396077, 4.3213865756988525), 'Direct Prediction': (0.09073314370448979, 1.8945260047912598), 'FlexTENet': (4.58374622785752, 5.942697286605835), 'OffsetNet': (4.3790102813623335, 5.128741264343262), 'TNet': (1.422223789301853, 6.022698163986206), 'TARNet': (1.269877264704687, 5.216822147369385), 'SNet3': (5.619257270238644, 9.817338228225708), 'DRNet': (1.5067328309241599, 11.60154414176941), 'RANet': (1.425400969267689, 9.673225164413452), 'PWNet': (4.080303458929045, 9.635824203491211), 'RNet': (2.7998764520266537, 7.929173946380615), 'XNet': (0.0144410946243755, 12.421573638916016)}
{'Propensity Stratification': (0.0018973804063021332, 0.0019378662109375), 'Direct Difference': (30.92493975052403, 0.00041031837463378906), 'Adjusted Direct': (3.6285913929529374, 2.292573928833008), 'Horvitz-Thompson': (0.046370356205896246, 0.0003719329833984375), 'Doubly Robust': (0.011816316508359, 1.9175119400024414), 'TMLE': (0.010685405751638866, 3.5293822288513184), 'Off-policy': (0.500824319740879, 2.5304958820343018), 'Double-Double': (0.0503548980292883, 3.704615831375122), 'Direct Prediction': (0.1315737976201789, 1.9574689865112305), 'FlexTENet': (0.004681130531442032, 9.669784784317017), 'OffsetNet': (0.13191666164905105, 2.7382171154022217), 'TNet': (0.12304531016860089, 4.484675884246826), 'TARNet': (0.04064910847505305, 3.223447322845459), 'SNet3': (0.7273295476614002, 14.23518443107605), 'DRNet': (0.08783177506502722, 8.369275093078613), 'RANet': (0.2698295366995004, 6.966493606567383), 'PWNet': (0.5802162515683387, 8.860060214996338), 'RNet': (0.00407327612462172, 5.8935370445251465), 'XNet': (0.01933001117490019, 11.976569652557373)}
{'Propensity Stratification': (0.01542171340486251, 0.0019118785858154297), 'Direct Difference': (61.80388129256393, 0.000415802001953125), 'Adjusted Direct': (3.1029426583903934, 2.4262237548828125), 'Horvitz-Thompson': (0.07284737851284136, 0.0003902912139892578), 'Doubly Robust': (0.038458458525838866, 2.026568651199341), 'TMLE': (0.0039525880218801625, 4.42020320892334), 'Off-policy': (0.39962710020336967, 1.9091136455535889), 'Double-Double': (0.32039011652616556, 3.6648788452148438), 'Direct Prediction': (0.120175686909205, 1.894289493560791), 'FlexTENet': (0.6432699521546624, 11.389146566390991), 'OffsetNet': (0.2508841837144613, 3.487065076828003), 'TNet': (0.01624706964853756, 4.209049701690674), 'TARNet': (0.38758877999318336, 3.6927480697631836), 'SNet3': (0.9882019393995056, 15.573075771331787), 'DRNet': (0.18598307341497672, 8.710558652877808), 'RANet': (0.048745524503089895, 6.73666787147522), 'PWNet': (1.2418830475030553, 9.677132844924927), 'RNet': (0.3453201910789219, 6.192564964294434), 'XNet': (0.010717175863937953, 10.1452796459198)}
{'Propensity Stratification': (0.00888646337379373, 0.002040386199951172), 'Direct Difference': (44.08556714722042, 0.00042891502380371094), 'Adjusted Direct': (3.7018248974283594, 2.5192880630493164), 'Horvitz-Thompson': (0.0016370837294113786, 0.00037026405334472656), 'Doubly Robust': (0.003101352072307144, 1.9298410415649414), 'TMLE': (0.12553447319494376, 3.526865243911743), 'Off-policy': (0.21320374345172313, 2.5491127967834473), 'Double-Double': (0.007285997730609444, 3.667233943939209), 'Direct Prediction': (0.014375931572877565, 1.9099361896514893), 'FlexTENet': (0.9437086438056983, 8.085578441619873), 'OffsetNet': (0.7041160946188815, 4.484019041061401), 'TNet': (0.5978842626915701, 3.590336561203003), 'TARNet': (0.010407583417334934, 3.7886829376220703), 'SNet3': (1.0920558934224978, 15.439395427703857), 'DRNet': (0.08129876648078971, 7.54239821434021), 'RANet': (0.5800642491664051, 6.6610400676727295), 'PWNet': (0.04850609499109609, 8.41203260421753), 'RNet': (0.028292823653682957, 5.759990692138672), 'XNet': (0.2919509430604841, 9.722853899002075)}
{'Propensity Stratification': (0.015549569045107106, 0.0019223690032958984), 'Direct Difference': (161.23210586170626, 0.0004067420959472656), 'Adjusted Direct': (4.033547501186638, 1.6904010772705078), 'Horvitz-Thompson': (0.0535703538146138, 0.00037097930908203125), 'Doubly Robust': (0.011655447075045731, 1.900129795074463), 'TMLE': (0.25544604001250865, 4.195588827133179), 'Off-policy': (0.23435136900763262, 1.865738868713379), 'Double-Double': (0.8678119990697039, 4.427755355834961), 'Direct Prediction': (0.014587534650691942, 1.987224817276001), 'FlexTENet': (0.01716505376911503, 13.838582515716553), 'OffsetNet': (0.45746164426507435, 4.124609708786011), 'TNet': (0.2579512004459248, 3.8196325302124023), 'TARNet': (0.0004509320161108856, 3.299787998199463), 'SNet3': (0.44576787228423526, 13.624029636383057), 'DRNet': (0.43822507155785223, 9.13791298866272), 'RANet': (0.0389804197335609, 7.336172819137573), 'PWNet': (0.5329058465971434, 8.886393070220947), 'RNet': (0.07088566973337719, 5.749077081680298), 'XNet': (0.04909588288919524, 10.890532970428467)}
{'Propensity Stratification': (0.23128120442396244, 0.0019190311431884766), 'Direct Difference': (130.1500516239573, 0.00041556358337402344), 'Adjusted Direct': (3.207028548156383, 1.6804215908050537), 'Horvitz-Thompson': (0.03479631084768574, 0.000400543212890625), 'Doubly Robust': (0.01726954563433715, 1.899200439453125), 'TMLE': (0.3428960410424602, 4.230669260025024), 'Off-policy': (0.8032656193912734, 1.8328611850738525), 'Double-Double': (0.2177851432329859, 3.6548030376434326), 'Direct Prediction': (4.104303178327858e-05, 2.69130802154541), 'FlexTENet': (1.2407881006555816, 12.50805377960205), 'OffsetNet': (0.12992529967587857, 3.6136231422424316), 'TNet': (0.040043875290918546, 3.355069398880005), 'TARNet': (0.40099869370519237, 3.9899559020996094), 'SNet3': (0.7836315325663846, 12.524534463882446), 'DRNet': (0.05708016306713836, 7.988043546676636), 'RANet': (0.0006527634305563734, 6.652016878128052), 'PWNet': (0.004489603593815894, 7.126785516738892), 'RNet': (1.1697239816942846, 6.0867226123809814), 'XNet': (0.23493619588625367, 9.639773607254028)}
{'Propensity Stratification': (0.028191853761093642, 0.0019373893737792969), 'Direct Difference': (29.36951151488365, 0.0004239082336425781), 'Adjusted Direct': (3.7068183691109615, 1.692110538482666), 'Horvitz-Thompson': (0.0010847818100075378, 0.00037860870361328125), 'Doubly Robust': (0.020597849745437234, 1.9184510707855225), 'TMLE': (0.2636485931480384, 4.369138240814209), 'Off-policy': (0.6983492050553537, 1.8579645156860352), 'Double-Double': (0.057372783304232365, 3.6821534633636475), 'Direct Prediction': (0.02330217814176792, 2.6512763500213623), 'FlexTENet': (0.4185947948722074, 9.709184646606445), 'OffsetNet': (0.05655101177579736, 2.9121346473693848), 'TNet': (0.4096100964520626, 4.0185675621032715), 'TARNet': (0.10400937424063648, 2.60024094581604), 'SNet3': (0.08113705885341511, 16.099472284317017), 'DRNet': (0.01269620112475494, 8.233747720718384), 'RANet': (0.11867826494017458, 7.076643705368042), 'PWNet': (0.7580093637447579, 7.926757574081421), 'RNet': (0.8016991282823032, 5.821430444717407), 'XNet': (0.1369912582913027, 9.840804100036621)}
{'Propensity Stratification': (0.016556488382285198, 0.0019326210021972656), 'Direct Difference': (19.297296261383746, 0.00041484832763671875), 'Adjusted Direct': (2.2872706415909745, 2.4602653980255127), 'Horvitz-Thompson': (0.018765669052698747, 0.000385284423828125), 'Doubly Robust': (0.011397365883942792, 1.907461166381836), 'TMLE': (0.044331185633554364, 4.3928282260894775), 'Off-policy': (0.4644015587700034, 1.869689702987671), 'Double-Double': (0.056534927702141864, 3.7299041748046875), 'Direct Prediction': (0.029139528951693784, 1.9077284336090088), 'FlexTENet': (0.007111018136333841, 14.80493974685669), 'OffsetNet': (0.006748210006418191, 4.11930513381958), 'TNet': (0.005772573659293727, 3.449594736099243), 'TARNet': (0.00031391793403575774, 2.9864959716796875), 'SNet3': (0.5562207054817871, 16.238738536834717), 'DRNet': (0.003743634944544359, 7.191977024078369), 'RANet': (0.02707448466568615, 5.89881157875061), 'PWNet': (0.29845728326837656, 7.634311199188232), 'RNet': (0.035255162737238215, 6.443587779998779), 'XNet': (7.430658344149677e-07, 9.197855710983276)}
{'Propensity Stratification': (0.06554341508369102, 0.001962423324584961), 'Direct Difference': (67.73891988169268, 0.00041365623474121094), 'Adjusted Direct': (2.35882560406721, 2.490492820739746), 'Horvitz-Thompson': (0.25386563995768746, 0.0003917217254638672), 'Doubly Robust': (0.16043941674173404, 1.938206434249878), 'TMLE': (0.048275349076319425, 3.593811273574829), 'Off-policy': (0.2383067750988475, 1.8484437465667725), 'Double-Double': (0.37917285658363625, 4.501636266708374), 'Direct Prediction': (0.0917803610413673, 1.9023849964141846), 'FlexTENet': (0.538788460010537, 10.406445026397705), 'OffsetNet': (0.026856699925609715, 4.073039770126343), 'TNet': (1.006880097603056, 4.073414087295532), 'TARNet': (0.8000214669625366, 3.0462489128112793), 'SNet3': (0.06589027364765163, 13.06139326095581), 'DRNet': (0.09210018275161985, 8.225185871124268), 'RANet': (0.1751214276909282, 6.527167558670044), 'PWNet': (0.004234407762291997, 8.183849096298218), 'RNet': (0.023553702674258947, 6.5353899002075195), 'XNet': (0.13912659638809452, 11.407695055007935)}
{'Propensity Stratification': (3.429442133022879, 0.0019524097442626953), 'Direct Difference': (2912.6580895936218, 0.00043320655822753906), 'Adjusted Direct': (51.34933283323471, 1.679941177368164), 'Horvitz-Thompson': (0.7151506208273333, 0.0003917217254638672), 'Doubly Robust': (2.1414004443117833, 2.693850040435791), 'TMLE': (96.56602117681813, 3.6705572605133057), 'Off-policy': (1.033916755895843, 1.8743088245391846), 'Double-Double': (0.5645879731881374, 4.5965492725372314), 'Direct Prediction': (15.27427844978533, 1.9151456356048584), 'FlexTENet': (94.76212371576898, 6.675993204116821), 'OffsetNet': (30.247528749867495, 5.386050462722778), 'TNet': (0.5028311704448318, 8.105636358261108), 'TARNet': (48.575159765872144, 2.5432260036468506), 'SNet3': (27.337511038606703, 7.602856397628784), 'DRNet': (7.326063630472081, 13.669707775115967), 'RANet': (0.741021555266099, 13.647993087768555), 'PWNet': (88.57728857558487, 13.468810796737671), 'RNet': (11.3195359941492, 9.035203695297241), 'XNet': (5.238211126764614, 15.04198145866394)}
{'Propensity Stratification': (1.8472288599768922, 0.0019009113311767578), 'Direct Difference': (774.7620383630589, 0.0004124641418457031), 'Adjusted Direct': (5.229118533716469, 2.446533679962158), 'Horvitz-Thompson': (0.4712454904810897, 0.00038361549377441406), 'Doubly Robust': (0.3399091066392174, 1.9149284362792969), 'TMLE': (0.10510540722389992, 3.4923105239868164), 'Off-policy': (0.341384629114987, 2.6740798950195312), 'Double-Double': (0.1555945935174156, 3.752359628677368), 'Direct Prediction': (0.4166710561369186, 1.9049749374389648), 'FlexTENet': (4.58374622785752, 5.722264289855957), 'OffsetNet': (4.3790102813623335, 5.186364650726318), 'TNet': (1.422223789301853, 6.109389781951904), 'TARNet': (1.269877264704687, 5.24540376663208), 'SNet3': (5.619257270238644, 9.571787595748901), 'DRNet': (1.5067328309241599, 11.582598686218262), 'RANet': (1.425400969267689, 10.068562269210815), 'PWNet': (4.080303458929045, 9.953728675842285), 'RNet': (2.7998764520266537, 8.023001194000244), 'XNet': (0.0144410946243755, 12.577874422073364)}
{'Propensity Stratification': (0.010122434457091795, 0.0019023418426513672), 'Direct Difference': (30.92493975052403, 0.00040721893310546875), 'Adjusted Direct': (3.557107809943632, 2.4963488578796387), 'Horvitz-Thompson': (0.042190632796737175, 0.000377655029296875), 'Doubly Robust': (0.011822014739046548, 1.8989543914794922), 'TMLE': (0.004804206116735541, 3.5210115909576416), 'Off-policy': (0.32426442138967376, 1.860778570175171), 'Double-Double': (0.08279764800459416, 4.625176191329956), 'Direct Prediction': (0.0008324344015649711, 1.9081296920776367), 'FlexTENet': (0.004681130531442032, 9.419463396072388), 'OffsetNet': (0.13191666164905105, 2.755025863647461), 'TNet': (0.12304531016860089, 4.5767951011657715), 'TARNet': (0.04064910847505305, 3.3231451511383057), 'SNet3': (0.7273295476614002, 14.230372428894043), 'DRNet': (0.08783177506502722, 8.280635833740234), 'RANet': (0.2698295366995004, 7.015314340591431), 'PWNet': (0.5802162515683387, 8.352103471755981), 'RNet': (0.00407327612462172, 6.04988431930542), 'XNet': (0.01933001117490019, 12.082660913467407)}
{'Propensity Stratification': (0.018853152793221615, 0.0019001960754394531), 'Direct Difference': (61.80388129256393, 0.00042176246643066406), 'Adjusted Direct': (2.8673744400971617, 1.6322708129882812), 'Horvitz-Thompson': (0.21065568205463198, 0.0003757476806640625), 'Doubly Robust': (0.045696437059702374, 1.8863775730133057), 'TMLE': (0.010276392447916319, 4.383718013763428), 'Off-policy': (0.35925218872192605, 1.8408138751983643), 'Double-Double': (0.14844131220933754, 3.699183940887451), 'Direct Prediction': (0.013111174355267048, 1.950624942779541), 'FlexTENet': (0.6432699521546624, 11.011445045471191), 'OffsetNet': (0.2508841837144613, 3.587817907333374), 'TNet': (0.01624706964853756, 4.278369903564453), 'TARNet': (0.38758877999318336, 3.7389585971832275), 'SNet3': (0.9882019393995056, 16.196717977523804), 'DRNet': (0.18598307341497672, 8.533217906951904), 'RANet': (0.048745524503089895, 6.767274618148804), 'PWNet': (1.2418830475030553, 9.82914400100708), 'RNet': (0.3453201910789219, 6.398073673248291), 'XNet': (0.010717175863937953, 10.418579339981079)}
{'Propensity Stratification': (0.00778349959112941, 0.0019257068634033203), 'Direct Difference': (44.08556714722042, 0.0004124641418457031), 'Adjusted Direct': (3.028837878040481, 1.6792523860931396), 'Horvitz-Thompson': (0.001506933929974471, 0.0004131793975830078), 'Doubly Robust': (0.003800087566272532, 1.9163260459899902), 'TMLE': (0.06756400637121068, 4.521358013153076), 'Off-policy': (0.7675371273684211, 1.9743232727050781), 'Double-Double': (0.04423755020602415, 3.9808313846588135), 'Direct Prediction': (0.046974804370031674, 2.065894842147827), 'FlexTENet': (0.9437086438056983, 8.243298053741455), 'OffsetNet': (0.7041160946188815, 4.476939916610718), 'TNet': (0.5978842626915701, 3.591468572616577), 'TARNet': (0.010407583417334934, 3.750256299972534), 'SNet3': (1.0920558934224978, 15.06826663017273), 'DRNet': (0.08129876648078971, 7.460177659988403), 'RANet': (0.5800642491664051, 5.812326431274414), 'PWNet': (0.04850609499109609, 8.496464252471924), 'RNet': (0.028292823653682957, 6.784276008605957), 'XNet': (0.2919509430604841, 9.93206262588501)}
{'Propensity Stratification': (0.016493301990646112, 0.001982450485229492), 'Direct Difference': (161.23210586170626, 0.0004162788391113281), 'Adjusted Direct': (3.8969306240805253, 2.8870644569396973), 'Horvitz-Thompson': (0.11306607065504552, 0.00038933753967285156), 'Doubly Robust': (0.011026776904271746, 2.0851151943206787), 'TMLE': (0.09716642624318557, 4.351137399673462), 'Off-policy': (0.32342277642697553, 1.9670333862304688), 'Double-Double': (0.5648751561641732, 4.734126329421997), 'Direct Prediction': (1.2016338826383335, 1.9549705982208252), 'FlexTENet': (0.01716505376911503, 13.962074041366577), 'OffsetNet': (0.45746164426507435, 4.0996928215026855), 'TNet': (0.2579512004459248, 3.8440299034118652), 'TARNet': (0.0004509320161108856, 3.302551746368408), 'SNet3': (0.44576787228423526, 13.09075927734375), 'DRNet': (0.43822507155785223, 9.045732021331787), 'RANet': (0.0389804197335609, 7.18089747428894), 'PWNet': (0.5329058465971434, 8.812443733215332), 'RNet': (0.07088566973337719, 5.777475595474243), 'XNet': (0.04909588288919524, 11.174451112747192)}
{'Propensity Stratification': (0.2611561789992733, 0.0019011497497558594), 'Direct Difference': (130.1500516239573, 0.00042629241943359375), 'Adjusted Direct': (3.8020921342394045, 1.846276044845581), 'Horvitz-Thompson': (0.03444545102404118, 0.00038743019104003906), 'Doubly Robust': (0.027755497319840332, 2.0933573246002197), 'TMLE': (0.5569182062689327, 4.829351425170898), 'Off-policy': (0.5857687016974973, 1.925945520401001), 'Double-Double': (0.30384014837120427, 3.7222938537597656), 'Direct Prediction': (0.015733026391220244, 2.894510269165039), 'FlexTENet': (1.2407881006555816, 12.358710527420044), 'OffsetNet': (0.12992529967587857, 3.648702383041382), 'TNet': (0.040043875290918546, 3.3497607707977295), 'TARNet': (0.40099869370519237, 4.002650737762451), 'SNet3': (0.7836315325663846, 12.522891521453857), 'DRNet': (0.05708016306713836, 7.82221531867981), 'RANet': (0.0006527634305563734, 6.5357666015625), 'PWNet': (0.004489603593815894, 7.083028316497803), 'RNet': (1.1697239816942846, 6.209636926651001), 'XNet': (0.23493619588625367, 9.813762664794922)}
{'Regression Discontinuity': (6.46936813158688, 0.0008699893951416016), 'Propensity Stratification': (0.09940846347959824, 0.0019676685333251953), 'Direct Difference': (29.36951151488365, 0.00041794776916503906), 'Adjusted Direct': (3.6252480027203435, 2.7516441345214844), 'Horvitz-Thompson': (0.002447308559995744, 0.0003695487976074219), 'Doubly Robust': (0.0215913568650107, 1.916121482849121), 'TMLE': (0.1521782640489206, 3.632883071899414), 'Off-policy': (0.8497898868587016, 2.821101427078247), 'Double-Double': (0.0010518574351090744, 3.777892589569092), 'Direct Prediction': (0.02272299748145129, 2.0552308559417725), 'FlexTENet': (0.4185947948722074, 9.721651792526245), 'OffsetNet': (0.05655101177579736, 2.9189186096191406), 'TNet': (0.4096100964520626, 4.037858724594116), 'TARNet': (0.10400937424063648, 2.5586276054382324), 'SNet3': (0.08113705885341511, 15.864052057266235), 'DRNet': (0.01269620112475494, 8.294303894042969), 'RANet': (0.11867826494017458, 7.1411378383636475), 'PWNet': (0.7580093637447579, 7.835282802581787), 'RNet': (0.8016991282823032, 5.698411464691162), 'XNet': (0.1369912582913027, 10.852280378341675)}
{'Propensity Stratification': (0.005295925669898562, 0.0019071102142333984), 'Direct Difference': (19.297296261383746, 0.00040721893310546875), 'Adjusted Direct': (3.427458918094829, 1.6798937320709229), 'Horvitz-Thompson': (0.018626408364674118, 0.00038933753967285156), 'Doubly Robust': (0.0029539450997551615, 2.9976861476898193), 'TMLE': (0.014683597648443122, 3.808171272277832), 'Off-policy': (0.639839973471221, 1.9728295803070068), 'Double-Double': (0.0359784658475252, 3.832200288772583), 'Direct Prediction': (0.03358320570729899, 1.9574940204620361), 'FlexTENet': (0.007111018136333841, 15.389726638793945), 'OffsetNet': (0.006748210006418191, 3.336268424987793), 'TNet': (0.005772573659293727, 3.4637913703918457), 'TARNet': (0.00031391793403575774, 2.997952461242676), 'SNet3': (0.5562207054817871, 16.335838317871094), 'DRNet': (0.003743634944544359, 7.257178544998169), 'RANet': (0.02707448466568615, 5.861613988876343), 'PWNet': (0.29845728326837656, 7.48002552986145), 'RNet': (0.035255162737238215, 6.179590463638306), 'XNet': (7.430658344149677e-07, 9.122879028320312)}
{'Propensity Stratification': (0.0801206071970073, 0.0019259452819824219), 'Direct Difference': (67.73891988169268, 0.0004115104675292969), 'Adjusted Direct': (2.4924157734525605, 1.6413109302520752), 'Horvitz-Thompson': (0.43635560090314585, 0.0003795623779296875), 'Doubly Robust': (0.10870565777994913, 1.9323639869689941), 'TMLE': (0.024375474654597436, 4.545194387435913), 'Off-policy': (0.11617845350321106, 1.8612496852874756), 'Double-Double': (0.20871842567634608, 3.937286138534546), 'Direct Prediction': (0.07025372724630417, 3.1129069328308105), 'FlexTENet': (0.538788460010537, 10.576024770736694), 'OffsetNet': (0.026856699925609715, 4.21488618850708), 'TNet': (1.006880097603056, 4.2076170444488525), 'TARNet': (0.8000214669625366, 3.278939723968506), 'SNet3': (0.06589027364765163, 13.471739292144775), 'DRNet': (0.09210018275161985, 8.12718915939331), 'RANet': (0.1751214276909282, 6.4751081466674805), 'PWNet': (0.004234407762291997, 8.099117755889893), 'RNet': (0.023553702674258947, 6.518004417419434), 'XNet': (0.13912659638809452, 11.094151020050049)}
{'Propensity Stratification': (12.383806820072582, 0.001966714859008789), 'Direct Difference': (2912.6580895936218, 0.00042057037353515625), 'Adjusted Direct': (43.18205291919234, 1.6901154518127441), 'Horvitz-Thompson': (0.011435612521614054, 0.0003800392150878906), 'Doubly Robust': (2.1933899426031926, 1.9445984363555908), 'TMLE': (17.639469068305495, 4.601094961166382), 'Off-policy': (0.4424475913434693, 1.8874778747558594), 'Double-Double': (0.06836169530551602, 3.7335729598999023), 'Direct Prediction': (33.811513060028695, 2.9489569664001465), 'FlexTENet': (94.76212371576898, 7.116703987121582), 'OffsetNet': (30.247528749867495, 5.708101749420166), 'TNet': (0.5028311704448318, 8.229857683181763), 'TARNet': (48.575159765872144, 2.58301043510437), 'SNet3': (27.337511038606703, 7.797412395477295), 'DRNet': (7.326063630472081, 13.844852685928345), 'RANet': (0.741021555266099, 13.556829452514648), 'PWNet': (88.57728857558487, 13.171555042266846), 'RNet': (11.3195359941492, 8.834986925125122), 'XNet': (5.238211126764614, 14.86271858215332)}
{'Propensity Stratification': (3.3438018120890116, 0.0019450187683105469), 'Direct Difference': (774.7620383630589, 0.0004208087921142578), 'Adjusted Direct': (5.1327592304182375, 2.926894187927246), 'Horvitz-Thompson': (0.6845256825883855, 0.00037980079650878906), 'Doubly Robust': (0.16457560733307572, 2.121183395385742), 'TMLE': (2.783739995219918, 3.800853729248047), 'Off-policy': (0.04022985620023633, 1.9505534172058105), 'Double-Double': (0.04961787545525234, 4.898728847503662), 'Direct Prediction': (1.9298029357969342, 2.11352801322937), 'FlexTENet': (4.58374622785752, 5.815860033035278), 'OffsetNet': (4.3790102813623335, 5.178064823150635), 'TNet': (1.422223789301853, 6.132018804550171), 'TARNet': (1.269877264704687, 5.314578294754028), 'SNet3': (5.619257270238644, 9.863443613052368), 'DRNet': (1.5067328309241599, 11.49455213546753), 'RANet': (1.425400969267689, 9.770937442779541), 'PWNet': (4.080303458929045, 9.69471549987793), 'RNet': (2.7998764520266537, 8.033618927001953), 'XNet': (0.0144410946243755, 12.869195461273193)}
{'Propensity Stratification': (0.0005421617764770954, 0.0019540786743164062), 'Direct Difference': (30.92493975052403, 0.0004317760467529297), 'Adjusted Direct': (3.048091531334929, 2.77742600440979), 'Horvitz-Thompson': (0.024787773469522493, 0.0003795623779296875), 'Doubly Robust': (0.007033083481252907, 2.005436897277832), 'TMLE': (1.0435205356940433, 3.6389224529266357), 'Off-policy': (0.4677495092569487, 1.9735827445983887), 'Double-Double': (0.1359991227875843, 4.958691120147705), 'Direct Prediction': (0.0033378925191066846, 2.10831356048584), 'FlexTENet': (0.004681130531442032, 9.344179630279541), 'OffsetNet': (0.13191666164905105, 2.779958963394165), 'TNet': (0.12304531016860089, 4.55552077293396), 'TARNet': (0.04064910847505305, 3.2982728481292725), 'SNet3': (0.7273295476614002, 14.32371711730957), 'DRNet': (0.08783177506502722, 8.332580089569092), 'RANet': (0.2698295366995004, 7.1627702713012695), 'PWNet': (0.5802162515683387, 8.322318077087402), 'RNet': (0.00407327612462172, 5.967937231063843), 'XNet': (0.01933001117490019, 12.034507989883423)}
